mode,load,0_efficientnet_b5-8,1_mobilenet_v2-2,2_vgg11-16
mps-uncap,0.8,40.384769439697266,14.028549194335938,23.50592613220215
mps-uncap,0.9,92.15354919433594,616.3842678070068,152.2068977355957
mps-uncap,1.0,784.4556570053101,366.0321235656738,3179.3460845947266
mps-uncap,0.5,22.014379501342773,7.197141647338867,8.248329162597656
mps-uncap,0.6,26.318073272705078,7.691144943237305,10.417580604553223
mps-uncap,0.7,32.52720832824707,9.36877727508545,13.990283012390137
mps-uncap,0.1,27.15301513671875,9.232044219970703,7.433176040649414
mps-uncap,0.2,26.460647583007812,9.284496307373047,7.258057594299316
mps-uncap,0.3,21.680116653442383,8.481740951538086,7.393360137939453
mps-uncap,0.4,21.107792854309082,7.431745529174805,7.649660110473633
