mode,load,0_efficientnet_b5-8,1_mobilenet_v2-2,2_vgg11-16
mps-uncap,0.8,35.11404991149902,7.080316543579102,7.254362106323242
mps-uncap,0.9,37.94455528259277,8.023619651794434,7.384061813354492
mps-uncap,1.0,42.09291934967041,7.4138641357421875,7.496833801269531
mps-uncap,0.5,19.890785217285156,6.142854690551758,6.885528564453125
mps-uncap,0.6,21.72684669494629,6.168603897094727,6.971836090087891
mps-uncap,0.7,25.990962982177734,6.654500961303711,6.999969482421875
mps-uncap,0.1,27.002334594726562,9.084224700927734,7.285118103027344
mps-uncap,0.2,25.546550750732422,9.007453918457031,7.144570350646973
mps-uncap,0.3,19.266366958618164,7.75456428527832,7.163524627685547
mps-uncap,0.4,18.675923347473145,6.562948226928711,7.066249847412109
