mode,load,0_densenet201-4,1_efficientnet_b7-8,2_vgg13-4
mps-uncap,0.8,32.89597988128663,38.96708965301513,5.017051696777344
mps-uncap,0.9,36.23102664947509,37.844712734222405,5.16057014465332
mps-uncap,1.0,37.210402488708496,38.45253944396973,5.294017791748047
mps-uncap,0.5,30.749368667602532,32.99064636230469,4.7887802124023455
mps-uncap,0.6,29.548072814941392,35.88523864746094,4.855775833129886
mps-uncap,0.7,34.624671936035156,36.04263305664062,4.990887641906739
mps-uncap,0.1,32.69425392150878,33.35703372955322,4.344465732574462
mps-uncap,0.2,32.87584781646729,32.813022136688225,4.55961227416992
mps-uncap,0.3,32.772536277770996,32.56566047668457,4.642856121063232
mps-uncap,0.4,30.630741119384748,30.265188217163097,4.653847217559814
