mode,load,0_densenet201-4,1_efficientnet_b7-8,2_vgg13-4
mps-uncap,0.8,33.73575210571289,40.67397117614746,5.760669708251953
mps-uncap,0.9,37.6286506652832,39.32666778564453,6.5822601318359375
mps-uncap,1.0,38.34342956542969,39.62135314941406,6.564617156982422
mps-uncap,0.5,32.521724700927734,34.49058532714844,5.734682083129883
mps-uncap,0.6,31.70943260192871,38.21086883544922,5.778789520263672
mps-uncap,0.7,35.851478576660156,36.99183464050293,5.686283111572266
mps-uncap,0.1,32.89961814880371,34.255266189575195,5.221128463745117
mps-uncap,0.2,33.30707550048828,34.02376174926758,4.959344863891602
mps-uncap,0.3,33.245086669921875,34.02566909790039,5.397796630859375
mps-uncap,0.4,32.492637634277344,34.185171127319336,5.7277679443359375
