mode,load,0_densenet201-4,1_efficientnet_b7-8,2_vgg13-4
mps-uncap,0.8,94.13709163665777,179.26021099090576,34.13963794708256
mps-uncap,0.9,181.55480384826643,208.529508113861,52.53686904907226
mps-uncap,1.0,717.803201675415,547.1239852905275,265.2395272254944
mps-uncap,0.5,47.95393943786621,61.908407211303654,11.176228523254398
mps-uncap,0.6,61.07320785522458,81.19329929351808,13.822078704833984
mps-uncap,0.7,90.13482332229628,91.67140960693345,19.033217430114757
mps-uncap,0.1,54.405689239501946,52.52495527267456,4.654345512390136
mps-uncap,0.2,42.79966354370126,44.837934970855706,6.046366691589354
mps-uncap,0.3,45.07111072540274,43.364095687866225,7.611689567565916
mps-uncap,0.4,45.25247335433958,56.66389465332035,8.884434700012203
