mode,load,0_densenet201-4,1_efficientnet_b7-8,2_vgg13-4
mps-uncap,0.8,12.072563171386719,15.352010726928711,2.432584762573242
mps-uncap,0.9,11.841535568237305,15.51675796508789,2.4323463439941406
mps-uncap,1.0,12.02249526977539,17.795324325561523,2.447843551635742
mps-uncap,0.5,11.97671890258789,15.388965606689453,2.4309158325195312
mps-uncap,0.6,11.771202087402344,15.279531478881836,2.427816390991211
mps-uncap,0.7,11.87443733215332,15.305042266845703,2.4254322052001953
mps-uncap,0.1,12.436151504516602,15.263795852661133,2.424955368041992
mps-uncap,0.2,12.019872665405273,15.283584594726562,2.4285316467285156
mps-uncap,0.3,11.921405792236328,15.366792678833008,2.428293228149414
mps-uncap,0.4,11.881589889526367,15.371561050415039,2.421140670776367
