mode,load,0_alexnet-4,1_resnet34-16,2_vgg19-2
mps-uncap,0.8,7.765216827392574,38.854944705963106,23.965396881103562
mps-uncap,0.9,16.394176483154297,89.55963134765655,44.38512086868286
mps-uncap,1.0,83.83912086486815,233.484787940979,122.97187805175781
mps-uncap,0.5,3.7674379348754896,15.910294055938717,8.539915084838864
mps-uncap,0.6,4.664173126220701,20.075418949127194,12.060141563415524
mps-uncap,0.7,6.038260459899882,24.645614624023455,14.417057037353539
mps-uncap,0.1,2.0393967628478995,8.589498996734632,4.419088363647456
mps-uncap,0.2,2.31940746307373,9.51763153076172,5.474710464477546
mps-uncap,0.3,2.6735019683837864,11.699314117431637,6.598424911499019
mps-uncap,0.4,3.2474136352539062,12.47502565383911,7.838435173034678
