mode,load,0_alexnet-4,1_resnet34-16,2_vgg19-2
mps-uncap,0.8,2.5458335876464844,14.44995403289795,8.518362045288088
mps-uncap,0.9,5.780220031738281,30.004405975341815,15.64426422119141
mps-uncap,1.0,49.101018905639656,142.74137020111087,79.12120819091795
mps-uncap,0.5,0.9973287582397466,4.439067840576173,2.3856163024902344
mps-uncap,0.6,1.3636827468872073,5.488443374633792,3.4637451171875
mps-uncap,0.7,1.8908977508544922,7.498264312744141,4.756164550781251
mps-uncap,0.1,0.06341934204101562,0.07083415985107422,0.07033348083496094
mps-uncap,0.2,0.21948814392089852,1.1559963226318368,0.19540786743164396
mps-uncap,0.3,0.6184339523315429,2.6150465011596684,1.3307094573974614
mps-uncap,0.4,0.84853172302246,3.289580345153811,1.911497116088868
