mode,load,0_alexnet-4,1_resnet34-16,2_vgg19-2
mps-uncap,0.8,16.309261322021484,84.36179161071777,42.675018310546875
mps-uncap,0.9,30.40480613708496,120.30935287475586,69.72861289978027
mps-uncap,1.0,96.30179405212402,269.3600654602051,153.32484245300293
mps-uncap,0.5,7.041215896606445,20.375490188598633,12.068748474121094
mps-uncap,0.6,7.62486457824707,24.065494537353516,14.596700668334961
mps-uncap,0.7,11.95979118347168,35.19868850708008,19.740581512451172
mps-uncap,0.1,1.9495487213134766,7.314205169677734,3.519773483276367
mps-uncap,0.2,3.4627914428710938,8.371114730834961,4.5623779296875
mps-uncap,0.3,3.4165382385253906,11.962890625,7.330179214477539
mps-uncap,0.4,4.280805587768555,11.600017547607422,9.731054306030273
