mode,load,0_alexnet-4,1_resnet34-16,2_vgg19-2
mps-uncap,0.8,0.6592273712158203,3.594636917114258,2.233266830444336
mps-uncap,0.9,0.6561279296875,3.5834312438964844,2.2459030151367188
mps-uncap,1.0,0.6575584411621094,3.7240982055664062,2.2602081298828125
mps-uncap,0.5,0.6580352783203125,3.6020278930664062,2.2246837615966797
mps-uncap,0.6,0.6613731384277344,3.600597381591797,2.2301673889160156
mps-uncap,0.7,0.6566047668457031,3.5991668701171875,2.2084712982177734
mps-uncap,0.1,0.6568431854248047,3.609180450439453,2.233266830444336
mps-uncap,0.2,0.6616115570068359,3.6096572875976562,2.2187232971191406
mps-uncap,0.3,0.6604194641113281,3.6008358001708984,2.2115707397460938
mps-uncap,0.4,0.6592273712158203,3.6020278930664062,2.227783203125
