mode,load,0_alexnet-4,1_resnet34-16,2_vgg19-2
mps-uncap,0.8,17.795562744140625,90.82436561584473,46.152353286743164
mps-uncap,0.9,31.737327575683594,126.62243843078613,73.97794723510742
mps-uncap,1.0,97.29242324829102,277.21405029296875,157.89389610290527
mps-uncap,0.5,8.640289306640625,24.776697158813477,15.530824661254883
mps-uncap,0.6,8.856534957885742,29.639244079589844,18.503427505493164
mps-uncap,0.7,12.675762176513672,41.43095016479492,23.383617401123047
mps-uncap,0.1,2.9458999633789062,11.815547943115234,7.089853286743164
mps-uncap,0.2,4.537820816040039,12.702226638793945,7.84754753112793
mps-uncap,0.3,4.804849624633789,16.632080078125,9.714603424072266
mps-uncap,0.4,5.450963973999023,16.409873962402344,13.389110565185547
