mode,load,0_alexnet-4,1_resnet34-16,2_vgg19-2
mps-uncap,0.8,6.388750076293944,31.960058212280234,19.98985290527347
mps-uncap,0.9,14.746842384338395,81.78539991378786,39.821801185607924
mps-uncap,1.0,82.26448059082031,226.01259708404544,118.94316673278809
mps-uncap,0.5,2.4968171119689977,10.787575244903557,5.662202835082995
mps-uncap,0.6,3.3529996871948122,14.152457714080807,8.709573745727528
mps-uncap,0.7,4.641795158386229,17.908287048339847,10.972805023193382
mps-uncap,0.1,1.004583835601806,4.066565036773694,2.053461074829098
mps-uncap,0.2,1.1920261383056625,4.776639938354493,2.5470066070556703
mps-uncap,0.3,1.5152096748351995,6.66386604309082,3.5843420028686483
mps-uncap,0.4,2.013683319091797,7.435693740844724,4.864554405212403
