mode,load,0_alexnet-4,1_alexnet-4
mig,0.1,1.8218898773193362,2.036600112915038
mig,0.2,1.9025564193725564,2.1036124229431152
mig,0.3,2.0043540000915523,2.1906018257141096
mig,0.4,2.012968063354492,2.212424278259278
mig,0.5,2.0685195922851562,2.2628307342529297
mig,0.6,2.081196308135986,2.2764182090759273
mig,0.7,2.017498016357422,2.200603485107422
mig,0.8,1.6534900665283199,1.859903335571289
mig,0.9,1.619668006896972,1.8432140350341797
mig,1.0,1.3566946983337385,1.611022949218749
