mode,load,0_alexnet-4,1_alexnet-4
mig,0.1,433.18942246637175,431.49239546630247
mig,0.2,847.0712242067007,851.0035017347608
mig,0.3,1266.7655139679825,1262.4924655683187
mig,0.4,1705.8105398723808,1695.112917596388
mig,0.5,2164.2948531391585,2183.769858968618
mig,0.6,2557.8281379832824,2533.180216541514
mig,0.7,2908.0306003745713,2869.6031481875907
mig,0.8,3381.6400331451127,3081.1626572720165
mig,0.9,3645.434426751242,3096.954366355989
mig,1.0,3803.1549827132962,3177.595152677035
