mode,load,0_densenet169-4,1_resnet101-16,2_squeezenet1_0-4
mps-uncap,0.8,20.5075740814209,15.113592147827148,4.996538162231445
mps-uncap,0.9,22.614240646362305,14.821290969848633,5.5522918701171875
mps-uncap,1.0,22.71270751953125,16.690492630004883,5.159854888916016
mps-uncap,0.5,21.744728088378906,14.174938201904297,4.9877166748046875
mps-uncap,0.6,21.294593811035156,15.506982803344727,4.730463027954102
mps-uncap,0.7,21.77119255065918,14.935493469238281,4.774332046508789
mps-uncap,0.1,27.375459671020508,14.116048812866211,4.100799560546875
mps-uncap,0.2,27.9843807220459,19.712209701538086,4.778385162353516
mps-uncap,0.3,29.132843017578125,14.724254608154297,4.258871078491211
mps-uncap,0.4,26.438236236572266,14.696598052978516,4.509449005126953
