mode,load,0_densenet169-4,1_resnet101-16,2_squeezenet1_0-4
mps-uncap,0.8,15.76685905456543,13.140082359313965,2.3827552795410156
mps-uncap,0.9,18.880248069763184,13.630270957946777,2.572298049926758
mps-uncap,1.0,20.61009407043457,14.127135276794434,2.7430057525634766
mps-uncap,0.5,13.29183578491211,11.618852615356445,2.4175643920898438
mps-uncap,0.6,13.718128204345703,12.154459953308105,2.3200511932373047
mps-uncap,0.7,14.276981353759766,12.558341026306152,2.2869110107421875
mps-uncap,0.1,23.03779125213623,12.128353118896484,2.5751590728759766
mps-uncap,0.2,17.606139183044434,12.521862983703613,2.6137828826904297
mps-uncap,0.3,16.568422317504883,12.160778045654297,2.5348663330078125
mps-uncap,0.4,15.633225440979004,11.61956787109375,2.480745315551758
