mode,load,0_resnet101-32,1_efficientnet_b7-16,2_squeezenet1_0-4
mps-uncap,1.0,35.654306411743164,68.09091567993164,6.776094436645508
mig,1.0,41.05818271636963,98.17957878112793,2.8214454650878906
