mode,load,0_resnet101-32,1_efficientnet_b7-16,2_squeezenet1_0-4
mps-uncap,1.0,31.029939651489258,61.869144439697266,1.9049644470214844
mig,1.0,40.45462608337402,97.42617607116699,2.7229785919189453
