mode,load,0_resnet101-32,1_efficientnet_b7-16,2_squeezenet1_0-4
mps-uncap,1.0,46.16069793701172,79.85281944274902,18.973350524902344
mig,1.0,48.59495162963867,103.96480560302734,9.57489013671875
