mode,load,0_efficientnet_b6-16,1_mobilenet_v2-32,2_squeezenet1_1-4,3_vgg11-32
mps-uncap,1.0,0.0002384185791015625,0.0002384185791015625,0.0002384185791015625,0.0002384185791015625
