mode,load,0_densenet121-32,1_mobilenet_v3_small-16,2_vgg19-8
mps-uncap,0.6,75.35018444061271,52.09098339080808,15.427722930908192
mig,0.6,187.21120834350603,22.828984260559082,77.21884727478029
mps-uncap,0.7,78.4704685211182,228.21547508239746,19.75280523300172
mig,0.7,187.35433101654056,25.252699851989753,146.19333744049067
mps-uncap,0.8,127.07290649414021,5760.29839515686,20.125925540924083
mig,0.8,302.2226452827454,41.15201473236073,239.95149612426692
mps-uncap,0.9,194.8141860961915,18602.837827205658,24.19796943664547
mig,0.9,554.8272800445553,92.6362562179565,309.3025398254389
mps-uncap,1.0,247.12888717651362,31577.57568359375,28.219127655029325
mig,1.0,1390.2967500686639,553.1311345100402,2639.0755653381348
mps-uncap,1.1,671.0377168655389,41102.426323890686,33.63209009170531
mig,1.1,8579.426488876341,7107.233908176422,6985.693693161011
mps-uncap,1.2,5131.342897415161,49277.30777263641,35.97859382629389
mig,1.2,14920.638868808746,14210.867075920105,16061.081516742706
mps-uncap,1.3,14961.285715103146,53744.71632719041,45.57213306427002
mig,1.3,22984.422233104706,20512.686891555782,19543.304090499878
