mode,load,0_densenet121-32,1_mobilenet_v3_small-16,2_vgg19-8
mps-uncap,0.6,29.710316658020023,24.228191375732425,6.219363212585448
mig,0.6,69.10128593444824,9.468555450439453,40.176486968994155
mps-uncap,0.7,37.25016117095947,121.13819122314453,7.325863838195797
mig,0.7,85.73322296142578,12.664055824279789,71.6025352478028
mps-uncap,0.8,49.88980293273926,4776.208066940308,8.304119110107422
mig,0.8,130.67560195922852,21.786880493164062,125.39923191070557
mps-uncap,0.9,101.947021484375,16722.755908966064,10.26124954223633
mig,0.9,363.3438110351563,47.52712249755858,190.07596969604495
mps-uncap,1.0,155.105972290039,28327.170372009277,12.12000846862793
mig,1.0,1151.1315822601318,399.76639747619623,2250.0321388244633
mps-uncap,1.1,447.8817939758302,37612.78862953186,14.604401588439941
mig,1.1,7929.7515630722055,6408.163905143738,5944.732189178467
mps-uncap,1.2,4711.397314071654,44755.974531173706,17.51079559326172
mig,1.2,13385.924077033998,13011.65566444397,14449.598789215088
mps-uncap,1.3,13420.629262924196,48489.911699295044,21.35944366455078
mig,1.3,21156.63547515869,18458.650541305542,17705.105304718018
