mode,load,0_densenet121-32,1_mobilenet_v3_small-16,2_vgg19-8
mps-uncap,0.6,100.8757424354551,58.482725620269775,24.764389991760247
mig,0.6,219.17983055114766,27.053976058959886,99.52045440673831
mps-uncap,0.7,102.97971963882453,234.16617870330805,28.926715850830096
mig,0.7,220.1992559432984,29.591605663299564,168.569073677063
mps-uncap,0.8,152.05078125,5765.415735244751,29.93472814559937
mig,0.8,334.36523675918585,45.3201866149902,262.985289096832
mps-uncap,0.9,221.72356367111232,18607.78950691223,34.950170516967766
mig,0.9,588.3647537231441,96.85068130493163,331.7686939239496
mps-uncap,1.0,273.3773040771484,31584.894120693207,38.81053924560555
mig,1.0,1423.0630493164053,557.3532128334044,2661.9017577171326
mps-uncap,1.1,701.897459030151,41108.4797501564,43.46266984939574
mig,1.1,8612.00159549713,7111.503713130951,7008.486270904541
mps-uncap,1.2,5159.508714675904,49293.15919876099,46.263008117675746
mig,1.2,14953.97698879242,14214.994802474976,16083.983154296873
mps-uncap,1.3,14993.439636230467,53749.78585720062,55.859751701354945
mig,1.3,23017.553508281708,20517.00551509857,19566.269884109497
