mode,load,0_densenet121-32,1_mobilenet_v3_small-16,2_vgg19-8
mps-uncap,0.6,26.973724365234375,10.526418685913086,8.803606033325195
mig,0.6,46.95141315460205,6.308317184448242,29.234886169433594
mps-uncap,0.7,30.086517333984375,31.797170639038086,9.312272071838379
mig,0.7,51.87869071960449,7.357478141784668,39.91127014160156
mps-uncap,0.8,33.7066650390625,2389.0379667282104,10.17141342163086
mig,0.8,67.46578216552734,9.665369987487793,55.835723876953125
mps-uncap,0.9,46.05686664581299,9194.841027259827,10.859966278076172
mig,0.9,155.87902069091797,16.524314880371094,80.11436462402344
mps-uncap,1.0,70.19877433776855,16181.466817855835,11.956453323364258
mig,1.0,734.737753868103,221.01962566375732,932.3951005935669
mps-uncap,1.1,143.41211318969727,20980.81874847412,12.848854064941406
mig,1.1,4073.3524560928345,3563.201069831848,2388.841390609741
mps-uncap,1.2,2661.3001823425293,24856.293201446533,13.747453689575195
mig,1.2,6839.367032051086,7040.997743606567,8244.064450263977
mps-uncap,1.3,6539.754390716553,26815.51158428192,14.364957809448242
mig,1.3,12487.558960914612,9997.25866317749,10196.551084518433
