mode,load,0_mobilenet_v2-32,1_squeezenet1_0-4,2_vgg19-8
mps-uncap,0.8,38.11774253845214,16.40424728393555,32.241320610046394
mps-uncap,0.9,66.8942928314209,38.116097450256355,64.02964591979982
mps-uncap,1.0,473.9865303039551,132.3272705078125,439.35284614562994
mps-uncap,0.5,15.379238128662122,7.113313674926758,14.475202560424806
mps-uncap,0.6,20.366907119750977,8.23521614074707,17.657876014709473
mps-uncap,0.7,22.85027503967285,10.399770736694336,20.49124240875244
mps-uncap,0.1,8.163213729858398,3.193283081054688,7.302474975585939
mps-uncap,0.2,10.682821273803713,4.377484321594238,9.395170211791994
mps-uncap,0.3,11.989164352416992,4.984450340270996,11.18357181549072
mps-uncap,0.4,12.93025016784668,5.654478073120117,11.987137794494629
