mode,load,0_mobilenet_v2-32,1_squeezenet1_0-4,2_vgg19-8
mps-uncap,0.8,27.403783798217745,10.627675056457523,23.588490486145023
mps-uncap,0.9,54.445791244506864,31.620121002197273,54.13141250610353
mps-uncap,1.0,460.23406982421875,125.7025957107544,429.70228195190447
mps-uncap,0.5,6.808471679687501,2.67791748046875,6.80994987487793
mps-uncap,0.6,10.329484939575195,3.6580562591552734,9.506988525390627
mps-uncap,0.7,12.435436248779297,5.639767646789552,12.666821479797363
mps-uncap,0.1,0.0705718994140625,0.0667572021484375,0.0703573226928711
mps-uncap,0.2,0.06685256958007815,0.06580352783203125,2.054190635681158
mps-uncap,0.3,3.8425683975219784,0.8347749710083004,4.616498947143555
mps-uncap,0.4,4.787349700927735,1.5906095504760733,5.062651634216302
