mode,load,0_mobilenet_v2-32,1_squeezenet1_0-4,2_vgg19-8
mps-uncap,0.8,63.062076568603615,25.952703952789356,54.560029506683364
mps-uncap,0.9,118.09757232666006,77.6129126548767,95.26185035705552
mps-uncap,1.0,534.6224308013914,215.95152616500937,570.5231475830077
mps-uncap,0.5,16.943745613098145,8.064165115356454,15.967395305633548
mps-uncap,0.6,24.19404983520503,10.402345657348642,21.947641372680668
mps-uncap,0.7,31.506288051605186,16.879816055297848,25.22486448287964
mps-uncap,0.1,3.4893989562988286,1.6436243057251017,5.111830234527588
mps-uncap,0.2,5.619182586669923,2.523708343505875,7.049081325531012
mps-uncap,0.3,9.518115520477295,4.28962230682373,10.316221714019774
mps-uncap,0.4,14.146203994750975,5.502662658691406,11.641380786895743
