mode,load,0_mobilenet_v3_small-32,1_resnet50-8,2_vgg13-16
mps-uncap,0.8,0.008821487426757812,0.010728836059570312,0.009775161743164062
mps-uncap,0.9,0.01049041748046875,0.010728836059570312,0.010728836059570312
mps-uncap,1.0,0.011920928955078125,0.011920928955078125,0.011205673217773438
mps-uncap,0.5,0.011444091796875,0.011205673217773438,0.01049041748046875
mps-uncap,0.6,0.011444091796875,0.010967254638671875,0.009298324584960938
mps-uncap,0.7,0.011682510375976562,0.011205673217773438,0.010251998901367188
mps-uncap,0.1,0.017642974853515625,0.019073486328125,0.012874603271484375
mps-uncap,0.2,0.012159347534179688,0.011682510375976562,0.011205673217773438
mps-uncap,0.3,0.013113021850585938,0.0152587890625,0.010967254638671875
mps-uncap,0.4,0.011682510375976562,0.012159347534179688,0.012159347534179688
