mode,load,0_mobilenet_v3_small-32,1_resnet50-8,2_vgg13-16
mps-uncap,0.8,0.05745887756347656,0.06031990051269531,7.475614547729492
mps-uncap,0.9,5.748271942138672,14.03820514678955,16.118526458740234
mps-uncap,1.0,88.8679027557373,199.36835765838623,98.94025325775146
mps-uncap,0.5,0.04887580871582031,0.050067901611328125,0.04601478576660156
mps-uncap,0.6,0.04792213439941406,0.04863739013671875,0.12040138244628906
mps-uncap,0.7,0.045299530029296875,0.04839897155761719,3.040909767150879
mps-uncap,0.1,0.05936622619628906,0.05936622619628906,0.05817413330078125
mps-uncap,0.2,0.05424022674560547,0.058770179748535156,0.050067901611328125
mps-uncap,0.3,0.05316734313964844,0.0553131103515625,0.05125999450683594
mps-uncap,0.4,0.051975250244140625,0.05221366882324219,0.05054473876953125
