mode,load,0_mobilenet_v3_small-32,1_resnet50-8,2_vgg13-16
mps-uncap,0.8,11.07335090637207,14.814138412475586,9.035706520080566
mps-uncap,0.9,13.00513744354248,19.793391227722168,9.466886520385742
mps-uncap,1.0,16.76487922668457,21.196365356445312,9.984970092773438
mps-uncap,0.5,6.254673004150391,7.160663604736328,8.234739303588867
mps-uncap,0.6,6.785273551940918,7.517814636230469,8.45956802368164
mps-uncap,0.7,8.495807647705078,9.869575500488281,8.673906326293945
mps-uncap,0.1,6.39796257019043,6.697654724121094,7.88426399230957
mps-uncap,0.2,6.237149238586426,6.560087203979492,7.858753204345703
mps-uncap,0.3,6.445407867431641,6.732583045959473,7.842659950256348
mps-uncap,0.4,6.540775299072266,7.047295570373535,7.930517196655273
