mode,load,0_mobilenet_v3_small-32,1_resnet50-8,2_vgg13-16
mps-uncap,0.8,17.10505485534668,21.584415435791016,10.088896751403809
mps-uncap,0.9,16.930103302001953,23.96416664123535,10.25533676147461
mps-uncap,1.0,18.486642837524414,23.596692085266113,10.545730590820312
mps-uncap,0.5,12.60232925415039,18.02234649658203,9.121966361999512
mps-uncap,0.6,13.119935989379883,19.74215507507324,9.456205368041992
mps-uncap,0.7,14.422369003295897,21.008586883544925,9.71689224243164
mps-uncap,0.1,7.316875457763672,7.90581703186035,8.286857604980469
mps-uncap,0.2,9.153580665588375,11.070466041564941,8.560419082641602
mps-uncap,0.3,10.47968864440918,11.685848236083984,8.699655532836914
mps-uncap,0.4,11.049890518188478,14.78111743927002,8.893871307373047
