mode,load,0_mobilenet_v3_small-32,1_resnet50-8,2_vgg13-16
mps-uncap,0.8,13.846874237060547,19.454360008239746,16.356229782104492
mps-uncap,0.9,17.46392250061035,31.343936920166016,25.47001838684082
mps-uncap,1.0,104.62498664855957,219.90811824798584,109.1841459274292
mps-uncap,0.5,7.616996765136719,8.855819702148438,8.78286361694336
mps-uncap,0.6,9.770989418029785,10.771512985229492,9.624719619750977
mps-uncap,0.7,10.598182678222656,12.885808944702148,11.62576675415039
mps-uncap,0.1,6.468534469604492,6.7729949951171875,7.951021194458008
mps-uncap,0.2,6.338357925415039,6.648421287536621,7.926702499389648
mps-uncap,0.3,6.697416305541992,7.007837295532227,7.946610450744629
mps-uncap,0.4,7.032632827758789,7.477045059204102,8.462190628051758
