mode,load,0_mobilenet_v2-32,1_mobilenet_v3_large-16,2_mobilenet_v3_small-4,3_vgg11-32
mps-uncap,1.0,24.667024612426758,25.922536849975586,18.058300018310547,13.341784477233887
