mode,load,0_efficientnet_b7-16,1_densenet201-2,2_squeezenet1_0-4
mps-uncap,1.0,49.7281551361084,39.739370346069336,17.99321174621582
mig,1.0,68.29380989074707,23.70762825012207,15.229940414428711
