mode,load,0_efficientnet_b7-16,1_densenet201-2,2_squeezenet1_0-4
mps-uncap,1.0,0.000476837158203125,0.000476837158203125,0.000476837158203125
mig,1.0,0.000476837158203125,0.000476837158203125,0.000476837158203125
