mode,load,0_efficientnet_b7-16,1_densenet201-2,2_squeezenet1_0-4
mps-uncap,1.0,37.87364959716797,30.271949768066406,7.013995647430419
mig,1.0,59.56830024719238,21.71012401580811,2.9988098144531246
