mode,load,0_densenet121-4,1_efficientnet_b7-8,2_mobilenet_v3_large-32
mps-uncap,0.8,0.010967254638671875,0.01239776611328125,0.009775161743164062
mps-uncap,0.9,0.010251998901367188,0.012636184692382812,0.010728836059570312
mps-uncap,1.0,0.020265579223632812,0.01430511474609375,0.010251998901367188
mps-uncap,0.5,0.011444091796875,0.012874603271484375,0.009298324584960938
mps-uncap,0.6,0.011444091796875,0.012874603271484375,0.0095367431640625
mps-uncap,0.7,0.010728836059570312,0.01239776611328125,0.010013580322265625
mps-uncap,0.1,0.023603439331054688,0.015020370483398438,0.012159347534179688
mps-uncap,0.2,0.011920928955078125,0.0152587890625,0.01239776611328125
mps-uncap,0.3,0.013113021850585938,0.013113021850585938,0.011205673217773438
mps-uncap,0.4,0.011920928955078125,0.011682510375976562,0.011444091796875
