mode,load,0_densenet121-4,1_efficientnet_b7-8,2_mobilenet_v3_large-32
mps-uncap,0.8,27.693367004394545,72.13010787963869,23.608469963073723
mps-uncap,0.9,59.68158245086667,158.7002277374268,44.919681549072266
mps-uncap,1.0,5001.17301940918,641.3149833679199,155.1180362701416
mps-uncap,0.5,12.624621391296387,19.471216201782227,8.068895339965827
mps-uncap,0.6,13.926982879638672,25.61891078948975,8.84518623352051
mps-uncap,0.7,18.931388854980476,38.69044780731203,13.600516319274908
mps-uncap,0.1,0.08258819580078126,0.06794929504394531,0.07286071777343753
mps-uncap,0.2,8.180022239685059,4.251360893249512,3.4726858139038086
mps-uncap,0.3,10.718727111816412,11.238431930541998,5.327796936035155
mps-uncap,0.4,11.784911155700684,14.791488647460938,6.454038619995119
