mode,load,0_densenet121-4,1_efficientnet_b7-8,2_mobilenet_v3_large-32
mps-uncap,0.8,6.888151168823242,15.256643295288086,4.831552505493164
mps-uncap,0.9,6.908893585205078,15.323400497436523,4.823207855224609
mps-uncap,1.0,9.765863418579102,16.618967056274414,4.823446273803711
mps-uncap,0.5,6.902217864990234,15.27714729309082,4.818439483642578
mps-uncap,0.6,6.927013397216797,15.386343002319336,4.841327667236328
mps-uncap,0.7,7.009267807006836,15.287160873413086,4.814624786376953
mps-uncap,0.1,7.304191589355469,15.445470809936523,4.853963851928711
mps-uncap,0.2,6.940364837646484,15.33818244934082,4.847049713134766
mps-uncap,0.3,7.01594352722168,15.298843383789062,4.847288131713867
mps-uncap,0.4,6.940126419067383,15.337705612182617,4.851579666137695
