mode,load,0_densenet121-4,1_efficientnet_b7-8,2_mobilenet_v3_large-32
mps-uncap,0.8,6.811380386352539,15.235662460327148,4.817485809326172
mps-uncap,0.9,6.847143173217773,15.295982360839844,4.808902740478516
mps-uncap,1.0,6.739139556884766,15.668869018554688,4.81104850769043
mps-uncap,0.5,6.856679916381836,15.244007110595703,4.805088043212891
mps-uncap,0.6,6.863594055175781,15.355587005615234,4.821062088012695
mps-uncap,0.7,6.93964958190918,15.237808227539062,4.795551300048828
mps-uncap,0.1,6.799221038818359,15.413761138916016,4.8351287841796875
mps-uncap,0.2,6.892919540405273,15.299558639526367,4.828929901123047
mps-uncap,0.3,6.958246231079102,15.263557434082031,4.829883575439453
mps-uncap,0.4,6.833791732788086,15.316009521484375,4.830598831176758
