mode,load,0_densenet121-4,1_efficientnet_b7-8,2_mobilenet_v3_large-32
mps-uncap,0.8,40.21632671356201,98.12698364257812,30.971121788024902
mps-uncap,0.9,73.36273193359375,187.42940425872808,52.304697036743164
mps-uncap,1.0,5018.7976360321045,673.6043691635132,162.37473487854004
mps-uncap,0.5,24.21700954437256,42.09508895874024,14.763021469116213
mps-uncap,0.6,25.201272964477536,48.055386543273926,15.412998199462894
mps-uncap,0.7,32.03883171081543,62.86923885345462,20.54905891418457
mps-uncap,0.1,18.94073486328125,32.248878479003906,8.313226699829102
mps-uncap,0.2,23.102521896362305,31.61156177520752,10.529160499572754
mps-uncap,0.3,24.671030044555664,30.665516853332523,12.423515319824217
mps-uncap,0.4,23.850679397583008,34.24429893493652,13.266348838806152
