mode,load,0_densenet121-4,1_efficientnet_b7-8,2_mobilenet_v3_large-32
mps-uncap,0.8,3.793954849243164,13.064384460449219,4.313468933105469
mps-uncap,0.9,11.727094650268555,39.55197334289551,10.553836822509766
mps-uncap,1.0,2094.5751667022705,253.89456748962402,49.84569549560547
mps-uncap,0.5,0.048041343688964844,0.05614757537841797,0.04601478576660156
mps-uncap,0.6,0.04744529724121094,0.05555152893066406,0.046253204345703125
mps-uncap,0.7,0.4544258117675781,3.0657052993774414,1.504659652709961
mps-uncap,0.1,0.06222724914550781,0.06186962127685547,0.05817413330078125
mps-uncap,0.2,0.057697296142578125,0.05888938903808594,0.05340576171875
mps-uncap,0.3,0.054836273193359375,0.06031990051269531,0.05078315734863281
mps-uncap,0.4,0.04839897155761719,0.05793571472167969,0.04744529724121094
