mode,load,0_densenet121-4,1_efficientnet_b7-8,2_mobilenet_v3_large-32
mps-uncap,0.8,89.55907821655273,236.8767261505127,114.71819877624512
mps-uncap,0.9,166.21708869934082,420.2146530151367,153.672456741333
mps-uncap,1.0,5935.728073120117,974.3876457214355,279.3893814086914
mps-uncap,0.5,41.50986671447754,69.98205184936523,34.37924385070801
mps-uncap,0.6,61.68508529663086,112.55741119384766,42.179107666015625
mps-uncap,0.7,59.17978286743164,143.0976390838623,48.63476753234863
mps-uncap,0.1,26.430130004882812,20.921707153320312,8.573293685913086
mps-uncap,0.2,23.73480796813965,30.58481216430664,13.226747512817383
mps-uncap,0.3,37.50157356262207,48.10070991516113,30.49635887145996
mps-uncap,0.4,36.41462326049805,45.0139045715332,22.650480270385742
