mode,load,0_resnet101-2,1_squeezenet1_0-2,2_vgg11-32
mps-uncap,0.8,7.706642150878906,3.860950469970703,29.073357582092285
mps-uncap,0.9,27.98914909362793,36.697983741760254,231.73964023590088
mps-uncap,1.0,199.45859909057617,1722.7720022201538,2745.4283237457275
mps-uncap,0.5,0.025272369384765625,0.025033950805664062,1.6220808029174805
mps-uncap,0.6,0.02574920654296875,0.018596649169921875,7.309913635253906
mps-uncap,0.7,0.026464462280273438,0.25641918182373047,12.624621391296387
mps-uncap,0.1,0.042438507080078125,0.040531158447265625,0.04029273986816406
mps-uncap,0.2,0.034809112548828125,0.030517578125,0.028371810913085938
mps-uncap,0.3,0.029087066650390625,0.027179718017578125,0.027894973754882812
mps-uncap,0.4,0.028371810913085938,0.026464462280273438,0.028848648071289062
