mode,load,0_resnet101-2,1_squeezenet1_0-2,2_vgg11-32
mps-uncap,0.8,79.37765121459961,30.95793724060059,112.23018169403076
mps-uncap,0.9,167.03989505767825,126.9737720489502,663.8596057891846
mps-uncap,1.0,497.5876092910767,3209.7374200820923,5665.378713607788
mps-uncap,0.5,26.081299781799324,11.053991317749022,33.04016590118408
mps-uncap,0.6,42.00699329376221,11.385202407836918,45.73025703430175
mps-uncap,0.7,46.0132360458374,19.920945167541504,72.61466979980469
mps-uncap,0.1,23.189973831176758,6.66966438293457,18.96927356719971
mps-uncap,0.2,25.902986526489258,8.215951919555664,21.987104415893562
mps-uncap,0.3,25.02269744873047,9.344124794006348,25.748014450073242
mps-uncap,0.4,25.510025024414055,10.305690765380861,27.154922485351562
