mode,load,0_resnet101-2,1_squeezenet1_0-2,2_vgg11-32
mps-uncap,0.8,0.011682510375976562,0.009298324584960938,0.011205673217773438
mps-uncap,0.9,0.010251998901367188,0.0095367431640625,0.011444091796875
mps-uncap,1.0,0.012159347534179688,0.014781951904296875,0.015735626220703125
mps-uncap,0.5,0.011920928955078125,0.010251998901367188,0.010013580322265625
mps-uncap,0.6,0.011444091796875,0.009775161743164062,0.009059906005859375
mps-uncap,0.7,0.011920928955078125,0.0095367431640625,0.011444091796875
mps-uncap,0.1,0.0152587890625,0.01239776611328125,0.011682510375976562
mps-uncap,0.2,0.012874603271484375,0.011920928955078125,0.011444091796875
mps-uncap,0.3,0.011920928955078125,0.011205673217773438,0.010967254638671875
mps-uncap,0.4,0.012159347534179688,0.011205673217773438,0.010013580322265625
