mode,load,0_resnet101-2,1_squeezenet1_0-2,2_vgg11-32
mps-uncap,0.8,57.33051300048831,24.004650115966804,99.3199348449707
mps-uncap,0.9,141.56587123870855,118.27883720397949,651.1597394943237
mps-uncap,1.0,472.34544754028326,3200.967502593994,5652.430152893067
mps-uncap,0.5,11.109209060668956,5.142974853515624,20.57826519012451
mps-uncap,0.6,21.70176506042484,6.466007232666017,33.08219909667969
mps-uncap,0.7,24.958014488220215,13.109803199768066,60.086607933044434
mps-uncap,0.1,0.05440711975097654,0.04675388336181641,4.02035713195801
mps-uncap,0.2,8.821153640747072,1.1159896850585915,8.986020088195808
mps-uncap,0.3,8.750486373901374,2.516579627990716,12.657403945922852
mps-uncap,0.4,9.952211380004881,3.7748813629150395,14.666438102722168
