mode,load,0_resnet101-2,1_squeezenet1_0-2,2_vgg11-32
mps-uncap,0.8,27.12725639343262,12.355575561523438,15.50590991973877
mps-uncap,0.9,29.360506534576412,12.523906230926512,15.382497310638426
mps-uncap,1.0,29.449687004089355,12.568080425262451,13.218579292297363
mps-uncap,0.5,24.53469753265381,11.400976181030272,14.922928810119629
mps-uncap,0.6,30.507423877716064,10.767765045166016,14.902830123901367
mps-uncap,0.7,25.80571174621582,12.118291854858398,15.285968780517578
mps-uncap,0.1,26.697587966918945,11.573691368103022,18.683359622955322
mps-uncap,0.2,25.765104293823242,10.653467178344728,14.962155818939209
mps-uncap,0.3,24.968576431274403,10.8173394203186,14.614295959472656
mps-uncap,0.4,24.124770164489746,11.210374832153319,15.028989315032959
