mode,load,0_densenet169-2,1_efficientnet_b5-2,2_squeezenet1_0-2
mps-uncap,0.8,10.075569152832031,8.623123168945312,0.9977817535400391
mps-uncap,0.9,9.910821914672852,8.62264633178711,0.9658336639404297
mps-uncap,1.0,9.918451309204102,8.93712043762207,1.0080337524414062
mps-uncap,0.5,10.038614273071289,8.487224578857422,1.0075569152832031
mps-uncap,0.6,9.818077087402344,8.544445037841797,0.9589195251464844
mps-uncap,0.7,10.006427764892578,8.418560028076172,0.9911060333251953
mps-uncap,0.1,10.143041610717773,8.52656364440918,0.9984970092773438
mps-uncap,0.2,9.974002838134766,8.614540100097656,0.9901523590087891
mps-uncap,0.3,9.914398193359375,8.562803268432617,0.9829998016357422
mps-uncap,0.4,9.656906127929688,8.592605590820312,0.9965896606445312
