mode,load,0_densenet169-2,1_efficientnet_b5-2,2_squeezenet1_0-2
mps-uncap,0.8,10.49501895904541,9.617805480957031,1.325368881225586
mps-uncap,0.9,10.235095024108887,9.67097282409668,1.3370513916015625
mps-uncap,1.0,10.18977165222168,9.717226028442383,1.3585090637207031
mps-uncap,0.5,12.112665176391603,11.2152099609375,1.7037391662597656
mps-uncap,0.6,11.470127105712894,10.596585273742676,1.3053417205810547
mps-uncap,0.7,10.679149627685547,9.848594665527344,1.2946128845214844
mps-uncap,0.1,24.05104637145996,21.348524093627933,2.7264356613159184
mps-uncap,0.2,18.1790828704834,19.936227798461914,2.657175064086914
mps-uncap,0.3,17.2701358795166,15.735554695129395,2.4806976318359375
mps-uncap,0.4,15.954256057739258,14.147138595581055,1.8641948699951172
