mode,load,0_densenet169-2,1_efficientnet_b5-2,2_squeezenet1_0-2
mps-uncap,0.8,10.285139083862305,9.155035018920898,1.1603832244873047
mps-uncap,0.9,10.070085525512695,9.292244911193848,1.203775405883789
mps-uncap,1.0,10.06770133972168,9.38725471496582,1.226663589477539
mps-uncap,0.5,10.213136672973633,9.109735488891602,1.15966796875
mps-uncap,0.6,9.967327117919922,9.133219718933105,1.0981559753417969
mps-uncap,0.7,10.180473327636719,9.093880653381348,1.1229515075683594
mps-uncap,0.1,17.933368682861328,16.199588775634766,2.477407455444336
mps-uncap,0.2,16.329526901245117,14.995098114013672,2.386331558227539
mps-uncap,0.3,11.497974395751953,11.916756629943848,2.1944046020507812
mps-uncap,0.4,10.071277618408203,9.321928024291992,1.649618148803711
