mode,load,0_efficientnet_b5-16,1_densenet121-4,2_mobilenet_v3_large-8
mps-uncap,1.0,22.796630859375,16.2198543548584,8.906698226928711
mig,1.0,32.29484558105469,12.175321578979492,5.02324104309082
