mode,load,0_efficientnet_b5-16,1_densenet121-4,2_mobilenet_v3_large-8
mps-uncap,1.0,20.08652687072754,11.965751647949219,4.886865615844727
mig,1.0,31.708240509033203,11.824607849121094,4.852771759033203
