mode,load,0_efficientnet_b5-16,1_densenet121-4,2_mobilenet_v3_large-8
mps-uncap,1.0,22.347331047058105,15.479803085327148,5.584955215454102
mig,1.0,31.871795654296875,11.964797973632812,4.907846450805664
