mode,load,0_efficientnet_b5-16,1_densenet121-4,2_mobilenet_v3_large-8
mps-uncap,1.0,22.347569465637207,15.48004150390625,5.585193634033203
mig,1.0,31.871795654296875,11.965036392211914,4.908084869384766
