mode,load,0_resnet101-8,1_resnet50-8,2_squeezenet1_1-8
mps-uncap,0.8,15.837717056274414,8.09025764465332,3.9953231811523433
mps-uncap,0.9,16.065430641174316,9.056758880615234,3.665947914123535
mps-uncap,1.0,16.19100570678711,8.414649963378906,4.3582916259765625
mps-uncap,0.5,14.510822296142578,8.164286613464355,3.749847412109375
mps-uncap,0.6,14.51573371887207,7.672548294067383,3.7170886993408203
mps-uncap,0.7,15.136241912841797,8.511328697204592,3.398919105529785
mps-uncap,0.1,21.552634239196777,11.30068302154541,4.280757904052734
mps-uncap,0.2,20.951390266418457,10.993194580078125,4.167890548706055
mps-uncap,0.3,16.99581146240234,10.58650016784668,4.044151306152344
mps-uncap,0.4,15.835762023925781,9.387016296386719,3.8504600524902344
