mode,load,0_resnet101-8,1_resnet50-8,2_squeezenet1_1-8
mps-uncap,0.8,12.309551239013672,5.551815032958984,3.0612945556640625
mps-uncap,0.9,73.10700416564941,101.2876033782959,6.121635437011719
mps-uncap,1.0,1943.460464477539,1669.4839000701904,3816.2331581115723
mps-uncap,0.5,0.026226043701171875,0.026464462280273438,0.0247955322265625
mps-uncap,0.6,0.029087066650390625,0.20766258239746094,0.06413459777832031
mps-uncap,0.7,3.676295280456543,3.3000707626342773,0.5807876586914062
mps-uncap,0.1,0.04124641418457031,0.03218650817871094,0.029325485229492188
mps-uncap,0.2,0.030994415283203125,0.029087066650390625,0.028133392333984375
mps-uncap,0.3,0.029802322387695312,0.028133392333984375,0.026702880859375
mps-uncap,0.4,0.027418136596679688,0.02574920654296875,0.025272369384765625
