mode,load,0_resnet101-8,1_resnet50-8,2_squeezenet1_1-8
mps-uncap,0.8,63.80019187927247,25.83870887756347,14.821195602416989
mps-uncap,0.9,194.6951389312744,251.34816169738772,25.224995613098145
mps-uncap,1.0,4200.34384727478,2993.0419921875,6547.194480895996
mps-uncap,0.5,12.17646598815918,7.900595664978027,3.7315607070922856
mps-uncap,0.6,16.53280258178711,9.974145889282228,4.558420181274417
mps-uncap,0.7,26.137351989746094,16.94791316986084,5.061459541320802
mps-uncap,0.1,5.541157722473147,3.872632980346689,0.9505271911621112
mps-uncap,0.2,10.461091995239258,7.657504081726077,2.873730659484865
mps-uncap,0.3,9.8541259765625,7.848024368286133,3.4245491027832036
mps-uncap,0.4,11.565351486206051,7.750797271728514,3.353714942932129
