mode,load,0_resnet101-8,1_resnet50-8,2_squeezenet1_1-8
mps-uncap,0.8,169.8714828491209,60.75004816055297,49.42304134368896
mps-uncap,0.9,303.13568830490095,341.0703754425049,50.943114757537685
mps-uncap,1.0,4824.3330001831055,3335.65514087677,7329.745650291445
mps-uncap,0.5,40.42832374572755,25.966179370880056,11.827657222747833
mps-uncap,0.6,50.41522502899166,31.433820724487312,14.042067527771001
mps-uncap,0.7,74.8161554336549,45.38741827011108,13.925514221191403
mps-uncap,0.1,39.33416128158569,21.738896369934082,8.306264877319334
mps-uncap,0.2,39.74478244781495,26.142978668212944,10.820567607879642
mps-uncap,0.3,35.165729522705064,25.688543319702163,11.884322166442871
mps-uncap,0.4,36.750149726867676,23.813261985778805,11.491596698760986
