mode,load,0_efficientnet_b7-4,1_efficientnet_b5-2,2_resnet101-2
mps-uncap,1.0,21.16703987121582,14.867067337036133,9.1400146484375
mig,1.0,21.51799201965332,15.04826545715332,9.116172790527344
