mode,load,0_mobilenet_v3_small-8,1_efficientnet_b7-2,2_inception_v3-4
mps-uncap,1.0,17.56882667541504,34.59572792053223,21.361112594604492
mig,1.0,17.177581787109375,33.881425857543945,21.03257179260254
