mode,load,0_mobilenet_v3_small-8,1_efficientnet_b7-2,2_inception_v3-4
mps-uncap,1.0,4.334282875061035,22.446060180664062,9.100914001464844
mig,1.0,4.296064376831055,21.936607360839844,8.930444717407227
