mode,load,0_mobilenet_v3_small-8,1_efficientnet_b7-2,2_inception_v3-4
mps-uncap,1.0,17.56882667541504,34.59596633911133,21.361351013183594
mig,1.0,17.177581787109375,33.881425857543945,21.033048629760742
