mode,load,0_mobilenet_v3_small-8,1_efficientnet_b7-2,2_inception_v3-4
mps-uncap,1.0,4.167795181274414,21.489858627319336,8.777618408203125
mig,1.0,4.149913787841797,21.296024322509766,8.617401123046875
